call_id,date,daily_caller,call_started,call_answered,call_ended,wait_length,service_length,meets_standard
3251,2021-02-02,100,2:43:53 PM,2:43:53 PM,2:49:00 PM,0,307,TRUE
3252,2021-02-02,101,2:44:38 PM,2:45:02 PM,2:59:22 PM,24,860,TRUE
3253,2021-02-02,102,2:48:40 PM,2:48:40 PM,2:53:47 PM,0,307,TRUE
3254,2021-02-02,103,2:51:36 PM,2:51:36 PM,2:57:09 PM,0,333,TRUE
3255,2021-02-02,104,2:52:45 PM,2:52:45 PM,3:10:50 PM,0,1085,TRUE
3256,2021-02-02,105,2:53:36 PM,2:53:47 PM,2:56:41 PM,11,174,TRUE
3257,2021-02-02,106,3:04:16 PM,3:04:16 PM,3:05:41 PM,0,85,TRUE
3258,2021-02-02,107,3:10:37 PM,3:10:37 PM,3:14:07 PM,0,211,TRUE
3259,2021-02-02,108,3:10:56 PM,3:10:56 PM,3:12:04 PM,0,67,TRUE
3260,2021-02-02,109,3:11:57 PM,3:11:57 PM,3:17:06 PM,0,309,TRUE
3261,2021-02-02,110,3:12:15 PM,3:12:15 PM,3:16:50 PM,0,275,TRUE
3262,2021-02-02,111,3:15:35 PM,3:15:35 PM,3:16:16 PM,0,41,TRUE
3263,2021-02-02,112,3:20:39 PM,3:20:39 PM,3:21:16 PM,0,37,TRUE
3264,2021-02-02,113,3:21:17 PM,3:21:17 PM,3:23:30 PM,0,133,TRUE
3265,2021-02-02,114,3:29:37 PM,3:29:37 PM,3:56:23 PM,0,1607,TRUE
3266,2021-02-02,115,3:31:35 PM,3:31:35 PM,3:33:14 PM,0,100,TRUE
3267,2021-02-02,116,3:33:06 PM,3:33:06 PM,3:33:07 PM,0,0,TRUE
3268,2021-02-02,117,3:34:54 PM,3:34:54 PM,3:37:23 PM,0,149,TRUE
3269,2021-02-02,118,3:39:49 PM,3:39:49 PM,3:50:00 PM,0,611,TRUE
3270,2021-02-02,119,3:44:31 PM,3:44:31 PM,3:53:45 PM,0,554,TRUE
3271,2021-02-02,120,3:50:16 PM,3:50:16 PM,3:51:34 PM,0,78,TRUE
3272,2021-02-02,121,3:51:23 PM,3:51:23 PM,3:57:11 PM,0,348,TRUE
3273,2021-02-02,122,3:53:32 PM,3:53:32 PM,4:04:27 PM,0,655,TRUE
3274,2021-02-02,123,3:58:01 PM,3:58:01 PM,4:02:24 PM,0,264,TRUE
3275,2021-02-02,124,3:58:46 PM,3:58:46 PM,4:04:28 PM,0,342,TRUE
3276,2021-02-02,125,3:59:43 PM,3:59:43 PM,4:00:28 PM,0,45,TRUE
3277,2021-02-02,126,4:03:36 PM,4:03:36 PM,4:09:56 PM,0,380,TRUE
3278,2021-02-02,127,4:05:24 PM,4:05:24 PM,4:24:52 PM,0,1168,TRUE
3279,2021-02-02,128,4:11:47 PM,4:11:47 PM,4:18:15 PM,0,388,TRUE
3280,2021-02-02,129,4:11:53 PM,4:11:53 PM,4:15:35 PM,0,222,TRUE
3281,2021-02-02,130,4:15:38 PM,4:15:38 PM,4:16:35 PM,0,58,TRUE
3282,2021-02-02,131,4:15:47 PM,4:15:47 PM,4:17:43 PM,0,115,TRUE
3283,2021-02-02,132,4:16:37 PM,4:16:37 PM,4:19:27 PM,0,171,TRUE
3284,2021-02-02,133,4:18:00 PM,4:18:00 PM,4:20:13 PM,0,133,TRUE
3285,2021-02-02,134,4:24:58 PM,4:24:58 PM,4:34:55 PM,0,597,TRUE
3286,2021-02-02,135,4:27:23 PM,4:27:23 PM,4:27:25 PM,0,2,TRUE
3287,2021-02-02,136,4:27:39 PM,4:27:39 PM,4:27:40 PM,0,1,TRUE
3288,2021-02-02,137,4:34:51 PM,4:34:51 PM,5:11:02 PM,0,2171,TRUE
3289,2021-02-02,138,4:36:22 PM,4:36:22 PM,4:36:29 PM,0,7,TRUE
3290,2021-02-02,139,4:39:40 PM,4:39:40 PM,4:42:01 PM,0,141,TRUE
3291,2021-02-02,140,4:45:06 PM,4:45:06 PM,4:46:36 PM,0,90,TRUE
3292,2021-02-02,141,4:53:24 PM,4:53:24 PM,4:55:04 PM,0,101,TRUE
3293,2021-02-02,142,4:56:52 PM,4:56:52 PM,5:05:14 PM,0,502,TRUE
3294,2021-02-02,143,5:12:47 PM,5:12:47 PM,5:15:15 PM,0,148,TRUE
3295,2021-02-02,144,5:13:45 PM,5:13:45 PM,5:20:42 PM,0,417,TRUE
3296,2021-02-02,145,5:18:08 PM,5:18:08 PM,5:22:25 PM,0,257,TRUE
3297,2021-02-02,146,5:19:37 PM,5:19:37 PM,5:22:15 PM,0,159,TRUE
3298,2021-02-02,147,5:20:22 PM,5:20:22 PM,5:26:27 PM,0,365,TRUE
3299,2021-02-02,148,5:22:27 PM,5:22:27 PM,5:33:44 PM,0,677,TRUE
3300,2021-02-02,149,5:25:14 PM,5:25:14 PM,5:29:00 PM,0,226,TRUE
3301,2021-02-02,150,5:28:12 PM,5:28:12 PM,5:36:01 PM,0,469,TRUE
3302,2021-02-02,151,5:28:57 PM,5:28:57 PM,5:29:58 PM,0,61,TRUE
3303,2021-02-02,152,5:33:12 PM,5:33:12 PM,5:38:45 PM,0,333,TRUE
3304,2021-02-02,153,5:36:00 PM,5:36:00 PM,5:37:32 PM,0,92,TRUE
3305,2021-02-02,154,5:39:39 PM,5:39:39 PM,5:58:59 PM,0,1161,TRUE
3306,2021-02-02,155,5:43:56 PM,5:43:56 PM,5:50:25 PM,0,389,TRUE
3307,2021-02-02,156,5:44:16 PM,5:44:16 PM,5:46:15 PM,0,118,TRUE
3308,2021-02-02,157,5:47:26 PM,5:47:26 PM,5:47:52 PM,0,26,TRUE
3309,2021-02-03,1,8:00:00 AM,8:00:00 AM,8:00:35 AM,0,35,TRUE
3310,2021-02-03,2,8:02:37 AM,8:02:37 AM,8:09:56 AM,0,439,TRUE
3311,2021-02-03,3,8:10:22 AM,8:10:22 AM,8:10:34 AM,0,12,TRUE
3312,2021-02-03,4,8:15:10 AM,8:15:10 AM,8:18:17 AM,0,186,TRUE
3313,2021-02-03,5,8:17:02 AM,8:17:02 AM,8:19:20 AM,0,138,TRUE
3314,2021-02-03,6,8:17:23 AM,8:17:23 AM,8:25:13 AM,0,469,TRUE
3315,2021-02-03,7,8:18:46 AM,8:18:46 AM,8:21:38 AM,0,172,TRUE
3316,2021-02-03,8,8:19:31 AM,8:19:31 AM,8:21:42 AM,0,130,TRUE
3317,2021-02-03,9,8:20:52 AM,8:20:52 AM,8:21:36 AM,0,45,TRUE
3318,2021-02-03,10,8:20:56 AM,8:21:36 AM,8:23:07 AM,40,91,TRUE
3319,2021-02-03,11,8:30:39 AM,8:30:39 AM,8:35:12 AM,0,273,TRUE
3320,2021-02-03,12,8:33:49 AM,8:33:49 AM,8:38:59 AM,0,310,TRUE
3321,2021-02-03,13,8:36:30 AM,8:36:30 AM,8:39:41 AM,0,191,TRUE
3322,2021-02-03,14,8:39:00 AM,8:39:00 AM,8:41:51 AM,0,171,TRUE
3323,2021-02-03,15,8:39:39 AM,8:39:39 AM,8:40:44 AM,0,65,TRUE
3324,2021-02-03,16,8:43:14 AM,8:43:14 AM,8:44:33 AM,0,79,TRUE
3325,2021-02-03,17,9:00:50 AM,9:00:50 AM,9:02:58 AM,0,128,TRUE
3326,2021-02-03,18,9:07:27 AM,9:07:27 AM,9:11:20 AM,0,232,TRUE
3327,2021-02-03,19,9:24:15 AM,9:24:15 AM,9:26:27 AM,0,132,TRUE
3328,2021-02-03,20,9:37:17 AM,9:37:17 AM,9:42:31 AM,0,314,TRUE
3329,2021-02-03,21,9:45:53 AM,9:45:53 AM,10:03:17 AM,0,1044,TRUE
3330,2021-02-03,22,9:52:15 AM,9:52:15 AM,10:03:38 AM,0,683,TRUE
3331,2021-02-03,23,9:54:45 AM,9:54:45 AM,9:56:37 AM,0,112,TRUE
3332,2021-02-03,24,10:02:39 AM,10:02:39 AM,10:14:26 AM,0,706,TRUE
3333,2021-02-03,25,10:03:06 AM,10:03:06 AM,10:08:32 AM,0,326,TRUE
3334,2021-02-03,26,10:03:19 AM,10:03:19 AM,10:04:57 AM,0,98,TRUE
3335,2021-02-03,27,10:07:11 AM,10:07:11 AM,10:07:42 AM,0,31,TRUE
3336,2021-02-03,28,10:12:41 AM,10:12:41 AM,10:20:15 AM,0,454,TRUE
3337,2021-02-03,29,10:17:04 AM,10:17:04 AM,10:21:58 AM,0,295,TRUE
3338,2021-02-03,30,10:20:48 AM,10:20:48 AM,10:21:32 AM,0,44,TRUE
3339,2021-02-03,31,10:21:26 AM,10:21:26 AM,10:22:33 AM,0,67,TRUE
3340,2021-02-03,32,10:25:45 AM,10:25:45 AM,10:25:56 AM,0,11,TRUE
3341,2021-02-03,33,10:38:03 AM,10:38:03 AM,10:38:55 AM,0,52,TRUE
3342,2021-02-03,34,10:38:06 AM,10:38:06 AM,10:42:21 AM,0,255,TRUE
3343,2021-02-03,35,10:38:59 AM,10:38:59 AM,10:40:13 AM,0,74,TRUE
3344,2021-02-03,36,10:39:23 AM,10:39:23 AM,10:44:14 AM,0,291,TRUE
3345,2021-02-03,37,10:40:40 AM,10:40:40 AM,10:48:39 AM,0,479,TRUE
3346,2021-02-03,38,10:44:12 AM,10:44:12 AM,10:52:31 AM,0,499,TRUE
3347,2021-02-03,39,10:47:13 AM,10:47:13 AM,10:48:14 AM,0,61,TRUE
3348,2021-02-03,40,10:49:20 AM,10:49:20 AM,11:05:46 AM,0,985,TRUE
3349,2021-02-03,41,10:50:43 AM,10:50:43 AM,10:52:52 AM,0,130,TRUE
3350,2021-02-03,42,10:52:52 AM,10:52:52 AM,10:53:43 AM,0,51,TRUE
3351,2021-02-03,43,10:53:25 AM,10:53:25 AM,10:56:58 AM,0,212,TRUE
3352,2021-02-03,44,10:53:56 AM,10:53:56 AM,11:01:40 AM,0,464,TRUE
3353,2021-02-03,45,10:57:26 AM,10:57:26 AM,11:00:56 AM,0,210,TRUE
3354,2021-02-03,46,11:00:46 AM,11:00:46 AM,11:16:29 AM,0,942,TRUE
3355,2021-02-03,47,11:07:35 AM,11:07:35 AM,11:08:35 AM,0,60,TRUE
3356,2021-02-03,48,11:13:32 AM,11:13:32 AM,11:17:36 AM,0,244,TRUE
3357,2021-02-03,49,11:13:48 AM,11:13:48 AM,11:27:44 AM,0,836,TRUE
3358,2021-02-03,50,11:15:57 AM,11:15:57 AM,11:20:56 AM,0,299,TRUE
3359,2021-02-03,51,11:19:59 AM,11:19:59 AM,11:25:10 AM,0,311,TRUE
3360,2021-02-03,52,11:27:04 AM,11:27:04 AM,11:27:11 AM,0,7,TRUE
3361,2021-02-03,53,11:31:37 AM,11:31:37 AM,11:42:43 AM,0,666,TRUE
3362,2021-02-03,54,11:39:04 AM,11:39:04 AM,11:41:13 AM,0,128,TRUE
3363,2021-02-03,55,11:47:42 AM,11:47:42 AM,11:53:06 AM,0,324,TRUE
3364,2021-02-03,56,11:48:50 AM,11:48:50 AM,11:50:16 AM,0,86,TRUE
3365,2021-02-03,57,11:54:12 AM,11:54:12 AM,11:57:46 AM,0,214,TRUE
3366,2021-02-03,58,11:58:25 AM,11:58:25 AM,12:04:50 PM,0,386,TRUE
3367,2021-02-03,59,12:02:38 PM,12:02:38 PM,12:05:17 PM,0,159,TRUE
3368,2021-02-03,60,12:04:38 PM,12:04:38 PM,12:06:39 PM,0,121,TRUE
3369,2021-02-03,61,12:06:56 PM,12:06:56 PM,12:07:40 PM,0,44,TRUE
3370,2021-02-03,62,12:11:15 PM,12:11:15 PM,12:15:56 PM,0,281,TRUE
3371,2021-02-03,63,12:16:19 PM,12:16:19 PM,12:25:05 PM,0,526,TRUE
3372,2021-02-03,64,12:19:24 PM,12:19:24 PM,12:20:27 PM,0,63,TRUE
3373,2021-02-03,65,12:22:17 PM,12:22:17 PM,12:22:34 PM,0,17,TRUE
3374,2021-02-03,66,12:31:01 PM,12:31:01 PM,12:31:53 PM,0,52,TRUE
3375,2021-02-03,67,12:32:24 PM,12:32:24 PM,12:36:12 PM,0,228,TRUE
3376,2021-02-03,68,12:34:15 PM,12:34:15 PM,1:00:11 PM,0,1556,TRUE
3377,2021-02-03,69,12:36:10 PM,12:36:10 PM,12:42:08 PM,0,359,TRUE
3378,2021-02-03,70,12:36:56 PM,12:36:56 PM,12:39:55 PM,0,179,TRUE
3379,2021-02-03,71,12:42:09 PM,12:42:09 PM,12:43:14 PM,0,66,TRUE
3380,2021-02-03,72,12:44:42 PM,12:44:42 PM,12:57:25 PM,0,763,TRUE
3381,2021-02-03,73,12:47:21 PM,12:47:21 PM,12:48:24 PM,0,63,TRUE
3382,2021-02-03,74,12:54:40 PM,12:54:40 PM,12:59:08 PM,0,268,TRUE
3383,2021-02-03,75,12:56:18 PM,12:56:18 PM,12:57:51 PM,0,93,TRUE
3384,2021-02-03,76,1:02:32 PM,1:02:32 PM,1:04:24 PM,0,112,TRUE
3385,2021-02-03,77,1:03:28 PM,1:03:28 PM,1:06:09 PM,0,161,TRUE
3386,2021-02-03,78,1:03:31 PM,1:03:31 PM,1:06:38 PM,0,188,TRUE
3387,2021-02-03,79,1:07:02 PM,1:07:02 PM,1:16:17 PM,0,555,TRUE
3388,2021-02-03,80,1:08:53 PM,1:08:53 PM,1:16:22 PM,0,449,TRUE
3389,2021-02-03,81,1:18:24 PM,1:18:24 PM,1:22:28 PM,0,244,TRUE
3390,2021-02-03,82,1:20:47 PM,1:20:47 PM,1:36:30 PM,0,943,TRUE
3391,2021-02-03,83,1:26:08 PM,1:26:08 PM,1:26:36 PM,0,28,TRUE
3392,2021-02-03,84,1:35:46 PM,1:35:46 PM,1:37:21 PM,0,95,TRUE
3393,2021-02-03,85,1:38:15 PM,1:38:15 PM,1:45:42 PM,0,447,TRUE
3394,2021-02-03,86,1:38:33 PM,1:38:33 PM,1:42:49 PM,0,256,TRUE
3395,2021-02-03,87,1:42:04 PM,1:42:04 PM,1:42:53 PM,0,49,TRUE
3396,2021-02-03,88,1:44:11 PM,1:44:11 PM,1:52:12 PM,0,482,TRUE
3397,2021-02-03,89,1:46:17 PM,1:46:17 PM,1:46:49 PM,0,32,TRUE
3398,2021-02-03,90,1:46:28 PM,1:46:28 PM,1:48:28 PM,0,120,TRUE
3399,2021-02-03,91,1:49:11 PM,1:49:11 PM,1:52:36 PM,0,205,TRUE
3400,2021-02-03,92,1:49:47 PM,1:49:47 PM,1:54:13 PM,0,265,TRUE
3401,2021-02-03,93,2:04:56 PM,2:04:56 PM,2:07:43 PM,0,167,TRUE
3402,2021-02-03,94,2:10:07 PM,2:10:07 PM,2:11:12 PM,0,65,TRUE
3403,2021-02-03,95,2:19:45 PM,2:19:45 PM,2:24:49 PM,0,305,TRUE
3404,2021-02-03,96,2:24:33 PM,2:24:33 PM,2:26:44 PM,0,131,TRUE
3405,2021-02-03,97,2:25:34 PM,2:25:34 PM,2:35:08 PM,0,574,TRUE
3406,2021-02-03,98,2:28:24 PM,2:28:24 PM,2:35:11 PM,0,408,TRUE
3407,2021-02-03,99,2:30:32 PM,2:30:32 PM,2:37:30 PM,0,417,TRUE
3408,2021-02-03,100,2:35:17 PM,2:35:17 PM,2:39:26 PM,0,248,TRUE
3409,2021-02-03,101,2:36:56 PM,2:36:56 PM,2:49:30 PM,0,754,TRUE
3410,2021-02-03,102,2:37:41 PM,2:37:41 PM,2:38:28 PM,0,46,TRUE
3411,2021-02-03,103,2:40:03 PM,2:40:03 PM,2:52:41 PM,0,757,TRUE
3412,2021-02-03,104,2:43:33 PM,2:43:33 PM,2:45:06 PM,0,93,TRUE
3413,2021-02-03,105,2:49:19 PM,2:49:19 PM,2:55:51 PM,0,392,TRUE
3414,2021-02-03,106,2:59:12 PM,2:59:12 PM,3:11:19 PM,0,727,TRUE
3415,2021-02-03,107,3:02:42 PM,3:02:42 PM,3:15:17 PM,0,756,TRUE
3416,2021-02-03,108,3:06:10 PM,3:06:10 PM,3:09:06 PM,0,177,TRUE
3417,2021-02-03,109,3:15:30 PM,3:15:30 PM,3:17:34 PM,0,123,TRUE
3418,2021-02-03,110,3:18:39 PM,3:18:39 PM,3:26:04 PM,0,446,TRUE
3419,2021-02-03,111,3:23:16 PM,3:23:16 PM,3:27:05 PM,0,229,TRUE
3420,2021-02-03,112,3:25:45 PM,3:25:45 PM,3:39:03 PM,0,799,TRUE
3421,2021-02-03,113,3:33:48 PM,3:33:48 PM,3:38:54 PM,0,306,TRUE
3422,2021-02-03,114,3:39:05 PM,3:39:05 PM,3:53:08 PM,0,843,TRUE
3423,2021-02-03,115,3:43:07 PM,3:43:07 PM,3:45:15 PM,0,127,TRUE
3424,2021-02-03,116,3:53:33 PM,3:53:33 PM,3:54:47 PM,0,74,TRUE
3425,2021-02-03,117,3:56:01 PM,3:56:01 PM,3:59:18 PM,0,197,TRUE
3426,2021-02-03,118,3:56:42 PM,3:56:42 PM,4:00:34 PM,0,232,TRUE
3427,2021-02-03,119,4:03:51 PM,4:03:51 PM,4:04:18 PM,0,27,TRUE
3428,2021-02-03,120,4:04:04 PM,4:04:04 PM,4:04:10 PM,0,6,TRUE
3429,2021-02-03,121,4:07:14 PM,4:07:14 PM,4:15:58 PM,0,524,TRUE
3430,2021-02-03,122,4:11:17 PM,4:11:17 PM,4:16:23 PM,0,306,TRUE
3431,2021-02-03,123,4:18:25 PM,4:18:25 PM,4:19:01 PM,0,37,TRUE
3432,2021-02-03,124,4:19:29 PM,4:19:29 PM,4:19:58 PM,0,29,TRUE
3433,2021-02-03,125,4:20:06 PM,4:20:06 PM,4:23:00 PM,0,174,TRUE
3434,2021-02-03,126,4:23:11 PM,4:23:11 PM,4:30:17 PM,0,425,TRUE
3435,2021-02-03,127,4:25:49 PM,4:25:49 PM,4:31:59 PM,0,370,TRUE
3436,2021-02-03,128,4:28:31 PM,4:28:31 PM,4:30:23 PM,0,112,TRUE
3437,2021-02-03,129,4:31:35 PM,4:31:35 PM,4:44:10 PM,0,755,TRUE
3438,2021-02-03,130,4:32:00 PM,4:32:00 PM,4:36:07 PM,0,247,TRUE
3439,2021-02-03,131,4:35:31 PM,4:35:31 PM,4:37:03 PM,0,92,TRUE
3440,2021-02-03,132,4:38:29 PM,4:38:29 PM,4:41:17 PM,0,168,TRUE
3441,2021-02-03,133,4:39:44 PM,4:39:44 PM,4:42:04 PM,0,140,TRUE
3442,2021-02-03,134,4:44:36 PM,4:44:36 PM,4:45:09 PM,0,33,TRUE
3443,2021-02-03,135,4:44:42 PM,4:44:42 PM,4:50:15 PM,0,333,TRUE
3444,2021-02-03,136,4:47:21 PM,4:47:21 PM,4:53:45 PM,0,384,TRUE
3445,2021-02-03,137,4:49:22 PM,4:49:22 PM,4:50:44 PM,0,82,TRUE
3446,2021-02-03,138,4:56:18 PM,4:56:18 PM,5:03:13 PM,0,415,TRUE
3447,2021-02-03,139,5:01:39 PM,5:01:39 PM,5:17:29 PM,0,950,TRUE
3448,2021-02-03,140,5:03:49 PM,5:03:49 PM,5:19:08 PM,0,919,TRUE
3449,2021-02-03,141,5:06:41 PM,5:06:41 PM,5:07:12 PM,0,30,TRUE
3450,2021-02-03,142,5:09:38 PM,5:09:38 PM,5:15:38 PM,0,360,TRUE
3451,2021-02-03,143,5:14:46 PM,5:14:46 PM,5:15:25 PM,0,40,TRUE
3452,2021-02-03,144,5:18:10 PM,5:18:10 PM,5:31:33 PM,0,803,TRUE
3453,2021-02-03,145,5:19:03 PM,5:19:03 PM,5:24:57 PM,0,354,TRUE
3454,2021-02-03,146,5:19:21 PM,5:19:21 PM,5:20:32 PM,0,71,TRUE
3455,2021-02-03,147,5:22:57 PM,5:22:57 PM,5:27:48 PM,0,291,TRUE
3456,2021-02-03,148,5:24:42 PM,5:24:42 PM,5:43:19 PM,0,1117,TRUE
3457,2021-02-03,149,5:24:54 PM,5:24:57 PM,5:34:34 PM,3,577,TRUE
3458,2021-02-03,150,5:25:54 PM,5:27:48 PM,5:27:58 PM,114,11,FALSE
3459,2021-02-03,151,5:28:52 PM,5:28:52 PM,5:32:35 PM,0,223,TRUE
3460,2021-02-03,152,5:37:14 PM,5:37:14 PM,5:47:32 PM,0,618,TRUE
3461,2021-02-03,153,5:37:30 PM,5:37:30 PM,5:37:41 PM,0,11,TRUE
3462,2021-02-03,154,5:41:59 PM,5:41:59 PM,5:51:03 PM,0,544,TRUE
3463,2021-02-03,155,5:45:39 PM,5:45:39 PM,5:50:01 PM,0,262,TRUE
3464,2021-02-04,1,8:00:00 AM,8:00:00 AM,8:11:08 AM,0,668,TRUE
3465,2021-02-04,2,8:02:49 AM,8:02:49 AM,8:04:07 AM,0,78,TRUE
3466,2021-02-04,3,8:14:28 AM,8:14:28 AM,8:15:00 AM,0,33,TRUE
3467,2021-02-04,4,8:14:42 AM,8:14:42 AM,8:16:03 AM,0,81,TRUE
3468,2021-02-04,5,8:16:28 AM,8:16:28 AM,8:22:16 AM,0,347,TRUE
3469,2021-02-04,6,8:18:13 AM,8:18:13 AM,8:18:21 AM,0,7,TRUE
3470,2021-02-04,7,8:22:20 AM,8:22:20 AM,8:26:33 AM,0,253,TRUE
3471,2021-02-04,8,8:23:31 AM,8:23:31 AM,8:23:58 AM,0,27,TRUE
3472,2021-02-04,9,8:25:29 AM,8:25:29 AM,8:25:44 AM,0,15,TRUE
3473,2021-02-04,10,8:28:33 AM,8:28:33 AM,8:29:19 AM,0,46,TRUE
3474,2021-02-04,11,8:29:23 AM,8:29:23 AM,8:30:21 AM,0,58,TRUE
3475,2021-02-04,12,8:30:16 AM,8:30:16 AM,8:38:54 AM,0,517,TRUE
3476,2021-02-04,13,8:32:05 AM,8:32:05 AM,8:32:24 AM,0,18,TRUE
3477,2021-02-04,14,8:33:59 AM,8:33:59 AM,8:36:16 AM,0,138,TRUE
3478,2021-02-04,15,8:35:08 AM,8:35:08 AM,8:40:01 AM,0,293,TRUE
3479,2021-02-04,16,8:37:23 AM,8:37:23 AM,8:49:04 AM,0,701,TRUE
3480,2021-02-04,17,8:38:03 AM,8:38:03 AM,8:48:19 AM,0,615,TRUE
3481,2021-02-04,18,8:38:27 AM,8:38:54 AM,8:51:07 AM,26,734,TRUE
3482,2021-02-04,19,8:44:13 AM,8:44:13 AM,8:50:32 AM,0,379,TRUE
3483,2021-02-04,20,8:54:33 AM,8:54:33 AM,8:55:20 AM,0,48,TRUE
3484,2021-02-04,21,9:06:01 AM,9:06:01 AM,9:06:04 AM,0,4,TRUE
3485,2021-02-04,22,9:11:04 AM,9:11:04 AM,9:14:42 AM,0,217,TRUE
3486,2021-02-04,23,9:15:00 AM,9:15:00 AM,9:15:53 AM,0,53,TRUE
3487,2021-02-04,24,9:15:39 AM,9:15:39 AM,9:17:34 AM,0,115,TRUE
3488,2021-02-04,25,9:16:56 AM,9:16:56 AM,9:24:38 AM,0,462,TRUE
3489,2021-02-04,26,9:19:49 AM,9:19:49 AM,9:22:28 AM,0,160,TRUE
3490,2021-02-04,27,9:22:30 AM,9:22:30 AM,9:23:00 AM,0,30,TRUE
3491,2021-02-04,28,9:29:26 AM,9:29:26 AM,9:32:13 AM,0,167,TRUE
3492,2021-02-04,29,9:30:15 AM,9:30:15 AM,9:33:43 AM,0,208,TRUE
3493,2021-02-04,30,9:32:52 AM,9:32:52 AM,9:34:50 AM,0,119,TRUE
3494,2021-02-04,31,9:33:35 AM,9:33:35 AM,9:41:06 AM,0,450,TRUE
3495,2021-02-04,32,9:33:49 AM,9:33:49 AM,9:34:30 AM,0,42,TRUE
3496,2021-02-04,33,9:36:14 AM,9:36:14 AM,9:38:55 AM,0,162,TRUE
3497,2021-02-04,34,9:36:55 AM,9:36:55 AM,9:40:26 AM,0,211,TRUE
3498,2021-02-04,35,9:43:33 AM,9:43:33 AM,9:45:04 AM,0,91,TRUE
3499,2021-02-04,36,9:47:56 AM,9:47:56 AM,9:49:01 AM,0,65,TRUE
3500,2021-02-04,37,9:50:09 AM,9:50:09 AM,10:03:54 AM,0,825,TRUE
3501,2021-02-04,38,9:53:33 AM,9:53:33 AM,9:54:25 AM,0,53,TRUE
3502,2021-02-04,39,9:54:32 AM,9:54:32 AM,9:55:13 AM,0,42,TRUE
3503,2021-02-04,40,9:54:44 AM,9:54:44 AM,10:02:29 AM,0,465,TRUE
3504,2021-02-04,41,9:56:43 AM,9:56:43 AM,10:18:59 AM,0,1336,TRUE
3505,2021-02-04,42,10:01:32 AM,10:01:32 AM,10:03:39 AM,0,128,TRUE
3506,2021-02-04,43,10:02:32 AM,10:02:32 AM,10:03:09 AM,0,37,TRUE
3507,2021-02-04,44,10:11:16 AM,10:11:16 AM,10:20:54 AM,0,578,TRUE
3508,2021-02-04,45,10:12:47 AM,10:12:47 AM,10:16:00 AM,0,193,TRUE
3509,2021-02-04,46,10:12:48 AM,10:12:48 AM,10:13:19 AM,0,32,TRUE
3510,2021-02-04,47,10:18:11 AM,10:18:11 AM,10:24:32 AM,0,381,TRUE
3511,2021-02-04,48,10:23:01 AM,10:23:01 AM,10:24:24 AM,0,83,TRUE
3512,2021-02-04,49,10:24:28 AM,10:24:28 AM,10:28:31 AM,0,243,TRUE
3513,2021-02-04,50,10:25:26 AM,10:25:26 AM,10:26:24 AM,0,58,TRUE
3514,2021-02-04,51,10:51:37 AM,10:51:37 AM,10:51:48 AM,0,11,TRUE
3515,2021-02-04,52,10:54:21 AM,10:54:21 AM,10:56:23 AM,0,122,TRUE
3516,2021-02-04,53,10:55:11 AM,10:55:11 AM,10:56:19 AM,0,68,TRUE
3517,2021-02-04,54,10:56:34 AM,10:56:34 AM,11:02:26 AM,0,352,TRUE
3518,2021-02-04,55,11:16:33 AM,11:16:33 AM,11:25:04 AM,0,510,TRUE
3519,2021-02-04,56,11:32:47 AM,11:32:47 AM,11:44:30 AM,0,703,TRUE
3520,2021-02-04,57,11:34:14 AM,11:34:14 AM,11:38:42 AM,0,268,TRUE
3521,2021-02-04,58,11:40:12 AM,11:40:12 AM,11:40:58 AM,0,45,TRUE
3522,2021-02-04,59,11:40:41 AM,11:40:41 AM,11:43:53 AM,0,192,TRUE
3523,2021-02-04,60,11:48:29 AM,11:48:29 AM,12:02:42 PM,0,853,TRUE
3524,2021-02-04,61,11:48:51 AM,11:48:51 AM,11:49:53 AM,0,63,TRUE
3525,2021-02-04,62,11:49:05 AM,11:49:05 AM,11:50:35 AM,0,90,TRUE
3526,2021-02-04,63,11:58:26 AM,11:58:26 AM,12:05:30 PM,0,423,TRUE
3527,2021-02-04,64,12:04:54 PM,12:04:54 PM,12:30:25 PM,0,1531,TRUE
3528,2021-02-04,65,12:08:27 PM,12:08:27 PM,12:12:20 PM,0,233,TRUE
3529,2021-02-04,66,12:12:00 PM,12:12:00 PM,12:13:47 PM,0,107,TRUE
3530,2021-02-04,67,12:12:17 PM,12:12:17 PM,12:14:04 PM,0,107,TRUE
3531,2021-02-04,68,12:12:21 PM,12:12:21 PM,12:15:01 PM,0,160,TRUE
3532,2021-02-04,69,12:18:39 PM,12:18:39 PM,12:28:25 PM,0,587,TRUE
3533,2021-02-04,70,12:23:50 PM,12:23:50 PM,12:24:27 PM,0,37,TRUE
3534,2021-02-04,71,12:27:18 PM,12:27:18 PM,12:41:01 PM,0,823,TRUE
3535,2021-02-04,72,12:28:06 PM,12:28:06 PM,12:35:30 PM,0,444,TRUE
3536,2021-02-04,73,12:28:29 PM,12:28:29 PM,12:32:19 PM,0,230,TRUE
3537,2021-02-04,74,12:32:08 PM,12:32:08 PM,12:35:39 PM,0,212,TRUE
3538,2021-02-04,75,12:32:30 PM,12:32:30 PM,12:42:37 PM,0,606,TRUE
3539,2021-02-04,76,12:34:52 PM,12:35:30 PM,12:44:06 PM,37,517,TRUE
3540,2021-02-04,77,12:36:18 PM,12:36:18 PM,12:40:41 PM,0,263,TRUE
